,id,region,profit,cost
0,822,Singapore,0.87,633512.37
0,823,Sweden,0.83,441941.41
0,824,Canada,0.56,840647.88
0,825,Russia,0.81,753174.17
0,826,Sweden,0.39,365249.82
0,827,Sweden,0.97,715939.42
0,828,Singapore,0.27,945470.69
0,829,Russia,0.52,758482.31
0,830,Singapore,0.69,922765.67
0,831,UK,0.88,575654.8
0,832,Russia,0.08,106007.14
0,833,Brazil,0.67,574152.77
0,834,SriLanka,0.33,162872.29
0,835,Australia,0.28,345631.68
0,836,Brazil,0.31,937735.45
0,837,US,0.03,461804.51
0,838,Brazil,0.86,391954.19
0,839,Brazil,0.24,101814.96
0,840,Australia,0.02,361764.22
0,841,Singapore,0.01,277208.28
0,842,Canada,0.81,466667.99
0,843,Sweden,0.55,772004.52
0,844,Brazil,0.03,850555.05
0,845,India,0.62,951709.43
0,846,Canada,0.61,473295.36
0,847,Sweden,0.28,962383.72
0,848,SriLanka,1.0,161791.45
0,849,Sweden,0.67,826061.12
0,850,SriLanka,0.83,625110.61
0,851,Russia,0.28,305318.44
0,852,US,0.51,745330.7
0,853,Russia,0.57,795995.01
0,854,Canada,0.39,796044.54
0,855,Singapore,0.87,335141.82
0,856,Canada,0.85,173757.12
0,857,SriLanka,0.86,976554.46
0,858,Russia,0.66,690034.41
0,859,UK,0.48,714196.45
0,860,Canada,0.83,118599.87
0,861,UK,0.06,419244.73
0,862,SriLanka,0.67,605635.72
0,863,Brazil,0.66,477312.1
0,864,Brazil,0.11,658206.46
0,865,US,0.78,724193.38
0,866,UK,0.48,804774.72
0,867,US,0.9,874490.8
0,868,Sweden,0.83,388630.62
0,869,Singapore,0.24,398934.04
0,870,Canada,0.81,736717.75
0,871,Canada,0.08,226767.84
0,872,Brazil,0.68,922954.76
0,873,Brazil,0.39,117437.54
0,874,SriLanka,0.66,160321.88
0,875,Brazil,0.22,861728.21
0,876,Russia,0.49,731111.77
0,877,Australia,0.67,467560.27
0,878,Brazil,0.1,897927.84
0,879,SriLanka,0.88,280287.53
0,880,Brazil,0.23,468397.06
0,881,Russia,0.83,587459.79
0,882,Singapore,0.96,515640.67
0,883,Sweden,0.12,789725.45
0,884,Canada,0.43,805278.18
0,885,Sweden,0.83,192432.02
0,886,US,0.35,568986.07
0,887,Sweden,0.29,251835.88
0,888,Singapore,0.46,213933.64
0,889,Singapore,0.42,987907.16
0,890,UK,0.42,340007.15
0,891,US,0.06,654864.7
0,892,SriLanka,0.43,628298.71
0,893,SriLanka,0.4,315396.48
0,894,Brazil,0.87,578914.75
0,895,Canada,0.79,951005.52
0,896,Sweden,0.78,404424.69
0,897,Brazil,0.14,492168.63
0,898,India,0.77,475747.53
0,899,Russia,0.81,280194.05
0,900,India,0.02,809882.38
0,901,Canada,0.9,883217.34
0,902,Russia,0.25,470751.34
0,903,Sweden,0.62,642516.46
0,904,Australia,0.61,168415.56
0,905,India,0.83,402696.57
0,906,Brazil,0.38,797804.13
0,907,India,0.64,356979.27
0,908,US,0.36,526897.97
0,909,Russia,0.87,237201.67
0,910,Russia,0.72,669168.89
0,911,SriLanka,0.57,364141.83
0,912,Russia,0.05,272344.45
0,913,SriLanka,0.79,663611.0
0,914,Singapore,0.05,570356.05
0,915,India,0.97,141416.19
0,916,Sweden,0.9,758619.38
0,917,Singapore,0.19,224446.53
0,918,Brazil,0.99,603912.87
0,919,Canada,0.98,742699.99
0,920,Russia,0.82,727340.76
0,921,UK,0.79,550655.9
0,922,India,0.81,948106.46
0,923,Canada,0.95,355684.45
0,924,Australia,0.67,384821.26
0,925,SriLanka,0.54,278879.3
0,926,US,0.52,351890.27
0,927,US,0.44,452470.23
0,928,Singapore,0.61,950853.91
0,929,US,0.85,794066.69
0,930,Australia,0.29,700057.52
0,931,Canada,0.71,668780.74
0,932,Brazil,0.87,375046.06
0,933,Singapore,0.92,511836.78
0,934,India,0.01,501959.48
0,935,Sweden,0.99,447190.27
0,936,Brazil,0.58,260936.63
0,937,Brazil,0.27,239889.63
0,938,Singapore,0.54,676884.8
0,939,UK,0.27,782998.37
0,940,Russia,0.45,715641.46
0,941,Russia,0.9,560713.92
0,942,UK,0.53,509410.24
0,943,Australia,0.03,406463.08
0,944,India,0.71,492726.25
0,945,Singapore,0.42,656171.49
0,946,Canada,0.43,363732.08
0,947,India,0.36,568345.35
0,948,Australia,0.12,830514.21
0,949,Brazil,0.44,576929.36
0,950,Sweden,0.36,149203.99
0,951,Canada,0.3,502839.71
0,952,US,0.46,870586.57
0,953,Singapore,0.78,754616.04
0,954,UK,0.92,456823.37
0,955,Singapore,0.51,796680.17
0,956,Singapore,0.8,598682.86
0,957,Australia,0.84,187656.19
0,958,Canada,0.09,230992.67
0,959,US,0.67,121195.8
0,960,US,0.13,162213.93
0,961,UK,0.05,670707.6
0,962,Canada,0.49,558104.7
0,963,Brazil,0.46,520686.45
0,964,US,0.48,229762.25
0,965,Brazil,0.35,472729.74
0,966,India,0.33,868622.19
0,967,SriLanka,0.02,230621.79
0,968,India,0.25,256868.22
0,969,Brazil,0.18,260468.93
0,970,Australia,0.72,587807.72
0,971,UK,0.32,144929.76
0,972,US,0.71,702952.39
0,973,Singapore,0.38,976784.2
0,974,Russia,0.49,357257.18
0,975,US,0.41,346092.9
0,976,Russia,0.94,996889.13
0,977,US,0.56,342721.87
0,978,Singapore,0.06,460482.56
0,979,Brazil,0.94,802615.84
0,980,Sweden,0.68,853880.26
0,981,Canada,0.38,246044.48
0,982,Singapore,0.03,251285.99
0,983,Russia,0.7,126509.2
0,984,India,0.42,707658.06
0,985,US,0.33,308580.24
0,986,UK,0.81,333924.3
0,987,Sweden,0.69,276572.61
0,988,Australia,0.54,396713.94
0,989,Canada,0.93,565327.01
0,990,Canada,0.25,870840.91
0,991,Australia,0.13,347814.57
0,992,UK,0.54,141868.94
0,993,India,0.93,237452.77
0,994,SriLanka,0.27,241308.53
0,995,Australia,0.98,319189.42
0,996,US,0.93,811384.03
0,997,India,0.41,302918.99
0,998,Singapore,0.55,236025.07
0,999,SriLanka,0.28,621194.3
0,1000,Australia,0.81,993507.49
0,1001,UK,0.79,315783.53
0,1002,US,0.1,471421.13
0,1003,Australia,0.15,815828.99
0,1004,UK,0.34,498122.81
0,1005,SriLanka,0.73,786437.81
0,1006,UK,0.21,256706.4
0,1007,India,0.03,543815.6
0,1008,Brazil,0.87,459639.76
0,1009,SriLanka,0.46,828586.42
0,1010,UK,0.77,831737.27
0,1011,Russia,0.07,270221.41
0,1012,UK,0.95,425141.15
0,1013,Brazil,0.87,570112.73
0,1014,India,0.87,999479.84
0,1015,Singapore,0.56,842046.29
0,1016,Australia,0.56,976787.21
0,1017,Brazil,0.77,591786.09
0,1018,Australia,0.27,886616.22
0,1019,Australia,0.31,882188.34
0,1020,Russia,0.15,901027.34
0,1021,Singapore,0.46,581625.15
0,1022,Australia,0.69,780740.16
0,1023,UK,0.29,586167.74
0,1024,India,0.7,161170.98
0,1025,SriLanka,0.93,329971.65
0,1026,UK,0.92,302810.64
0,1027,Brazil,0.99,848751.19
0,1028,Singapore,0.79,895573.02
0,1029,Sweden,0.01,308975.73
0,1030,SriLanka,0.12,175035.53
0,1031,Brazil,0.84,663824.91
0,1032,India,0.63,689507.89
0,1033,US,0.65,558535.16
0,1034,Sweden,0.23,402221.22
0,1035,SriLanka,0.6,791914.28
0,1036,Brazil,0.26,797322.18
0,1037,Brazil,0.45,843511.36
0,1038,SriLanka,0.92,888791.58
0,1039,Singapore,0.11,985517.13
0,1040,Singapore,0.83,483404.38
0,1041,UK,0.02,109484.65
0,1042,Australia,0.27,711314.85
0,1043,Russia,0.29,214282.74
0,1044,US,0.71,334558.67
0,1045,US,0.69,862719.29
0,1046,SriLanka,0.76,366912.32
0,1047,SriLanka,0.95,642039.44
0,1048,UK,0.08,333899.78
0,1049,Russia,0.79,985163.73
0,1050,Australia,0.92,754649.83
0,1051,Singapore,0.07,571187.12
0,1052,Canada,0.38,285365.56
0,1053,Brazil,0.7,549754.01
0,1054,India,0.37,535564.72
0,1055,Brazil,0.96,521302.49
0,1056,UK,0.89,473207.98
0,1057,UK,0.42,778862.76
0,1058,Sweden,0.16,413342.63
0,1059,Australia,1.0,744781.25
0,1060,Sweden,0.93,646057.16
0,1061,UK,0.82,153876.11
0,1062,Sweden,0.3,260057.47
0,1063,Brazil,0.03,927978.33
0,1064,Australia,0.25,884306.43
0,1065,SriLanka,0.14,941763.83
0,1066,UK,0.24,308033.98
0,1067,UK,0.43,506487.23
0,1068,Australia,0.83,717986.35
0,1069,UK,0.06,319701.09
0,1070,UK,0.24,551317.43
0,1071,Brazil,0.85,351036.17
0,1072,UK,0.17,566140.3
0,1073,India,0.17,789063.55
0,1074,UK,0.4,388906.28
0,1075,UK,0.31,467027.34
0,1076,Singapore,0.61,836632.61
0,1077,SriLanka,0.94,243841.06
0,1078,UK,0.93,579748.5
0,1079,Australia,0.32,930167.52
0,1080,Australia,0.71,228603.27
0,1081,SriLanka,0.53,581462.86
0,1082,India,0.55,722675.57
0,1083,Russia,0.04,814027.05
0,1084,Brazil,0.26,170353.74
0,1085,Russia,0.67,415188.58
0,1086,SriLanka,0.05,123249.61
0,1087,Brazil,0.3,493020.75
0,1088,Canada,0.52,232419.07
0,1089,India,0.17,303607.04
0,1090,Singapore,0.29,527971.57
0,1091,Canada,0.93,511549.82
0,1092,Australia,0.98,116541.79
0,1093,Russia,0.97,418702.08
0,1094,Australia,0.75,999658.47
0,1095,Brazil,0.24,651215.13
0,1096,UK,0.39,436825.46
0,1097,UK,0.93,639579.56
0,1098,Brazil,0.8,504791.15
0,1099,US,0.83,744861.17
0,1100,Brazil,0.7,966224.56
0,1101,Canada,0.9,209214.84
0,1102,Singapore,0.48,683670.71
0,1103,Australia,0.82,858307.65
0,1104,Brazil,0.61,862603.32
0,1105,US,0.53,633418.84
0,1106,SriLanka,0.68,674352.12
0,1107,US,0.92,828793.98
0,1108,Australia,0.46,366186.64
0,1109,UK,0.12,394228.15
0,1110,US,0.57,781521.73
0,1111,Canada,0.11,518839.79
0,1112,SriLanka,0.53,300083.58
0,1113,Russia,0.67,700363.97
0,1114,Russia,0.63,113553.89
0,1115,SriLanka,0.82,327287.74
0,1116,Singapore,0.58,431654.38
0,1117,India,0.96,142736.35
0,1118,Singapore,0.31,127447.58
0,1119,India,0.23,195536.83
0,1120,Russia,0.48,709346.08
0,1121,Sweden,0.13,723390.16
0,1122,UK,0.99,779712.21
0,1123,UK,0.26,996897.36
0,1124,Sweden,0.05,264652.02
0,1125,India,0.27,709722.15
0,1126,Sweden,0.71,849331.66
0,1127,Russia,0.43,505858.91
0,1128,Singapore,0.4,739170.0
0,1129,India,0.23,979614.76
0,1130,Sweden,0.54,307771.89
0,1131,Brazil,0.38,330806.73
0,1132,SriLanka,0.24,962811.24
0,1133,Sweden,0.71,931669.26
0,1134,Australia,0.04,220438.53
0,1135,Brazil,0.76,999432.87
0,1136,Singapore,0.03,253842.03
0,1137,Russia,0.58,939974.39
0,1138,Canada,0.07,462878.53
0,1139,Russia,0.04,719343.96
0,1140,Australia,0.58,488652.33
0,1141,Sweden,0.72,823716.99
0,1142,Russia,0.98,274368.63
0,1143,Singapore,0.26,204896.56
0,1144,UK,0.76,620878.79
0,1145,Canada,0.61,841979.64
0,1146,SriLanka,0.31,229022.57
0,1147,UK,0.78,276192.45
0,1148,Sweden,0.53,326359.04
0,1149,US,0.09,980041.8
0,1150,SriLanka,0.16,311129.55
0,1151,Australia,0.07,829395.1
0,1152,Sweden,0.65,448824.91
0,1153,US,0.22,903301.59
0,1154,India,0.15,376172.12
0,1155,Russia,0.56,780943.53
0,1156,Brazil,0.86,342113.77
0,1157,Brazil,0.54,923617.48
0,1158,UK,0.91,198349.63
0,1159,US,0.57,413554.29
0,1160,Brazil,0.3,425618.68
0,1161,Canada,0.2,752701.56
0,1162,Sweden,0.78,915475.68
0,1163,UK,0.23,339077.79
0,1164,SriLanka,0.92,883693.83
0,1165,Sweden,0.73,388409.09
0,1166,Canada,0.26,993792.65
0,1167,Australia,0.71,176286.08
0,1168,US,0.02,725316.24
0,1169,UK,0.66,965895.25
0,1170,Sweden,0.88,961430.87
0,1171,Sweden,0.7,820381.88
0,1172,Russia,0.06,346055.76
0,1173,Russia,0.79,237765.92
0,1174,Sweden,0.21,902470.26
0,1175,Brazil,0.72,955126.71
0,1176,Brazil,0.04,729478.83
0,1177,US,0.74,868553.99
0,1178,UK,0.62,564489.53
0,1179,SriLanka,0.7,383332.47
0,1180,Singapore,0.38,726627.85
0,1181,Singapore,0.2,134278.07
0,1182,Australia,0.78,889553.12
0,1183,Sweden,0.07,392684.0
0,1184,Canada,0.85,534383.54
0,1185,Russia,0.47,181057.2
0,1186,Sweden,0.41,623932.41
0,1187,US,0.74,928817.21
0,1188,Canada,0.93,855758.86
0,1189,Australia,0.77,934314.39
0,1190,SriLanka,0.51,373086.02
0,1191,US,0.51,434133.0
0,1192,Sweden,0.59,353359.73
0,1193,Canada,0.58,670006.88
0,1194,SriLanka,0.77,337961.17
0,1195,Australia,0.05,595167.05
0,1196,UK,0.16,215458.63
0,1197,Australia,0.39,718805.85
0,1198,US,0.68,939430.81
0,1199,Russia,0.14,454156.15
0,1200,Canada,0.7,445788.22
0,1201,SriLanka,0.62,246241.07
0,1202,Singapore,0.64,935175.29
0,1203,Russia,0.74,762715.12
0,1204,Brazil,0.85,220079.25
0,1205,Russia,0.22,846531.08
0,1206,US,0.38,917779.62
0,1207,Russia,0.3,788534.8
0,1208,Brazil,0.2,339477.55
0,1209,Russia,0.96,371963.63
0,1210,Russia,0.57,400056.55
0,1211,US,0.19,548540.86
0,1212,US,0.79,724281.0
0,1213,Singapore,0.2,962190.93
0,1214,Singapore,0.68,431716.97
0,1215,UK,0.64,718612.83
0,1216,Singapore,0.55,979628.26
0,1217,UK,0.12,471814.16
0,1218,Australia,0.22,946656.42
0,1219,Singapore,0.53,499226.77
0,1220,SriLanka,0.79,382997.87
0,1221,Singapore,0.65,793935.14
0,1222,India,0.98,383960.31
0,1223,US,0.97,935099.16
0,1224,US,0.93,329933.57
0,1225,Brazil,0.74,995922.88
0,1226,Brazil,0.46,707306.15
0,1227,Russia,0.15,254198.35
0,1228,UK,0.38,137536.46
0,1229,Singapore,0.62,591369.67
0,1230,India,0.95,824325.55
0,1231,US,0.22,619110.83
0,1232,Sweden,0.68,182153.37
0,1233,Sweden,0.8,405914.85
0,1234,India,0.27,517514.99
0,1235,Brazil,0.73,116750.68
0,1236,Sweden,0.16,800758.25
0,1237,Brazil,0.76,516069.95
0,1238,Brazil,0.55,821676.78
0,1239,Brazil,0.43,799689.29
0,1240,India,0.46,666791.53
0,1241,UK,0.86,996300.35
0,1242,Brazil,0.28,880578.55
0,1243,India,0.53,893915.44
0,1244,UK,0.79,438497.9
0,1245,Singapore,0.68,817750.87
0,1246,Sweden,0.34,256972.86
0,1247,Brazil,0.15,853493.42
0,1248,US,0.76,972623.73
0,1249,Sweden,0.05,475275.65
0,1250,SriLanka,0.15,180097.35
0,1251,India,0.71,400976.19
0,1252,UK,0.5,188714.97
0,1253,Australia,0.13,318508.54
0,1254,Russia,0.64,533783.24
0,1255,Australia,0.06,187148.85
0,1256,Singapore,0.81,260935.73
0,1257,Brazil,0.46,368163.51
0,1258,India,0.1,688485.38
0,1259,SriLanka,0.13,743973.54
0,1260,UK,0.76,972645.61
0,1261,India,0.23,695530.62
0,1262,Brazil,0.89,138267.42
0,1263,UK,0.41,382986.09
0,1264,US,0.14,144876.99
0,1265,Sweden,0.54,645780.05
0,1266,Canada,0.7,873316.28
0,1267,Sweden,0.61,454231.91
0,1268,Brazil,0.93,106101.47
0,1269,SriLanka,0.07,560708.27
0,1270,Australia,0.55,513785.32
0,1271,US,0.42,757484.0
0,1272,Singapore,0.87,687200.76
0,1273,India,0.84,649723.89
0,1274,India,0.66,475635.32
0,1275,SriLanka,0.18,820825.12
0,1276,Singapore,0.58,569558.29
0,1277,India,0.62,221830.53
0,1278,Russia,0.73,519524.07
0,1279,US,0.89,995528.67
0,1280,Singapore,0.47,322860.04
0,1281,India,0.39,617152.83
0,1282,India,0.46,667711.19
0,1283,UK,0.63,299177.03
0,1284,US,0.02,273268.96
0,1285,US,0.44,228335.05
0,1286,Brazil,0.55,564112.44
0,1287,SriLanka,0.65,938927.7
0,1288,Australia,0.11,415791.32
0,1289,US,0.72,330838.24
0,1290,Sweden,0.82,314991.34
0,1291,Singapore,0.76,745266.44
0,1292,Russia,0.27,161344.69
0,1293,US,0.96,353164.81
0,1294,UK,0.96,898686.37
0,1295,Singapore,0.79,860879.57
0,1296,UK,0.82,205276.71
0,1297,SriLanka,0.38,978222.35
0,1298,Sweden,0.98,295639.02
0,1299,UK,0.11,133252.32
0,1300,India,0.74,183487.14
0,1301,India,0.54,822907.65
0,1302,Canada,0.5,226164.49
0,1303,UK,0.27,637763.62
0,1304,SriLanka,0.81,731401.88
0,1305,Australia,0.01,176072.11
0,1306,SriLanka,0.19,835661.17
0,1307,Brazil,0.3,428663.91
0,1308,India,0.54,268823.0
0,1309,Australia,0.62,589936.76
0,1310,US,0.83,932670.16
0,1311,Canada,0.44,496578.67
0,1312,US,0.85,892445.38
0,1313,Russia,0.44,377087.02
0,1314,Singapore,0.79,158220.33
0,1315,Brazil,0.56,959717.16
0,1316,Brazil,0.92,487077.24
0,1317,Canada,0.23,435365.23
0,1318,Canada,0.59,638180.88
0,1319,Russia,0.94,646127.73
0,1320,US,0.36,255594.31
0,1321,Canada,0.02,646850.66
0,1322,SriLanka,0.19,772139.6
0,1323,India,0.93,682363.09
0,1324,Russia,0.44,956852.83
0,1325,UK,0.72,384106.58
0,1326,SriLanka,0.45,238131.03
0,1327,Brazil,0.15,340411.3
0,1328,US,0.33,197764.32
0,1329,Russia,0.59,192967.59
0,1330,Brazil,0.68,399527.78
0,1331,Brazil,0.66,826146.34
0,1332,Canada,0.52,495104.94
0,1333,UK,0.99,598478.73
0,1334,UK,0.54,336849.18
0,1335,Brazil,0.38,975382.05
0,1336,UK,0.51,715989.02
0,1337,SriLanka,0.45,208097.77
0,1338,India,0.65,625475.15
0,1339,UK,0.78,829225.34
0,1340,SriLanka,0.88,549180.1
0,1341,Australia,0.67,504951.65
0,1342,Russia,0.48,920486.1
0,1343,Canada,0.95,592501.66
0,1344,Singapore,0.16,706044.63
0,1345,Russia,0.94,672166.42
0,1346,Singapore,0.54,694816.04
0,1347,Russia,0.58,727125.9
0,1348,Brazil,0.21,722296.4
0,1349,India,0.32,192435.55
0,1350,Canada,0.14,686863.89
0,1351,Canada,0.39,326827.76
0,1352,SriLanka,0.77,392787.07
0,1353,Russia,0.53,932532.29
0,1354,Singapore,0.77,130288.85
0,1355,US,0.24,119637.03
0,1356,Canada,0.9,307014.32
0,1357,SriLanka,0.49,919814.46
0,1358,US,0.49,945410.93
0,1359,Sweden,0.76,548916.94
0,1360,Australia,0.48,180036.4
0,1361,Australia,0.3,342759.19
0,1362,Singapore,0.74,422606.18
0,1363,Sweden,0.94,373515.19
0,1364,Singapore,0.94,426222.01
0,1365,Sweden,0.2,501985.49
0,1366,Canada,0.84,360204.32
0,1367,Canada,0.62,457260.62
0,1368,US,0.03,259479.06
0,1369,India,0.54,882624.81
0,1370,Australia,0.91,386193.85
0,1371,SriLanka,0.02,122991.63
0,1372,India,0.81,174288.37
0,1373,UK,0.68,360953.86
0,1374,UK,0.05,443767.68
0,1375,SriLanka,0.6,104110.92
0,1376,SriLanka,0.49,275472.72
0,1377,UK,0.43,626681.41
0,1378,Australia,0.48,713665.5
0,1379,Canada,0.0,554672.84
0,1380,Russia,0.81,375340.46
0,1381,UK,0.13,659631.11
0,1382,SriLanka,0.44,281925.17
0,1383,Canada,0.69,522579.05
0,1384,US,0.62,268171.23
0,1385,Russia,0.86,907901.39
0,1386,UK,0.83,797520.66
0,1387,Sweden,0.68,879258.25
0,1388,Canada,0.19,142525.28
0,1389,India,0.58,972088.24
0,1390,SriLanka,0.69,380739.5
0,1391,Canada,0.74,199762.22
0,1392,SriLanka,0.39,194978.26
0,1393,India,0.17,681944.65
0,1394,Singapore,0.78,957774.66
0,1395,Russia,0.13,355324.89
0,1396,SriLanka,0.97,278416.86
0,1397,Brazil,0.48,177797.3
0,1398,India,0.38,449778.45
0,1399,SriLanka,0.09,769154.36
0,1400,Canada,0.17,706581.04
0,1401,Australia,0.31,666395.69
0,1402,US,0.15,852301.92
0,1403,UK,0.6,814737.89
0,1404,Russia,0.18,196154.28
0,1405,Russia,0.45,157810.19
0,1406,Brazil,0.89,314891.18
0,1407,US,0.27,478413.58
0,1408,US,0.01,530422.7
0,1409,Brazil,0.02,443196.25
0,1410,US,0.44,439921.91
0,1411,India,0.21,619695.25
0,1412,UK,0.76,400459.49
0,1413,Canada,0.13,391640.27
0,1414,SriLanka,0.99,412752.74
0,1415,Singapore,0.21,226634.68
0,1416,Canada,0.26,993074.8
0,1417,US,0.49,554030.29
0,1418,US,0.9,825726.45
0,1419,SriLanka,0.56,170658.93
0,1420,Sweden,0.37,612757.82
0,1421,Canada,0.81,634387.71
0,1422,Russia,0.05,321849.59
0,1423,Singapore,0.27,242701.2
0,1424,Singapore,0.77,979538.14
0,1425,Singapore,0.44,588057.97
0,1426,SriLanka,0.85,239254.56
0,1427,Russia,0.47,103236.42
0,1428,Australia,0.98,247555.15
0,1429,SriLanka,0.08,743493.97
0,1430,Australia,0.63,154583.06
0,1431,SriLanka,0.03,803757.9
0,1432,India,0.76,265253.65
0,1433,Sweden,0.78,637682.41
0,1434,Australia,0.36,479216.96
0,1435,UK,0.22,344689.95
0,1436,UK,0.85,834532.13
0,1437,UK,0.16,821857.56
0,1438,UK,0.61,441520.04
0,1439,Russia,0.21,919120.36
0,1440,Sweden,0.18,973199.92
0,1441,Brazil,0.36,461784.4
0,1442,Brazil,0.26,147335.15
0,1443,Russia,0.83,252596.62
0,1444,Sweden,0.12,779503.6
0,1445,Australia,0.36,188281.24
0,1446,Sweden,0.69,559114.35
0,1447,US,0.1,495960.47
0,1448,Sweden,0.0,910758.86
0,1449,UK,0.93,305716.76
0,1450,Brazil,0.82,447761.44
0,1451,Australia,0.57,536606.4
0,1452,Australia,0.97,414954.6
0,1453,UK,0.43,645964.53
0,1454,SriLanka,0.51,129178.19
0,1455,Sweden,0.94,348619.89
0,1456,Canada,0.65,872354.47
0,1457,US,0.86,169402.63
0,1458,SriLanka,0.78,809636.96
0,1459,US,0.23,827668.94
0,1460,India,0.82,744194.37
0,1461,Canada,0.88,451692.81
0,1462,Canada,0.07,841733.6
0,1463,UK,0.41,128388.0
0,1464,Canada,0.89,410090.15
0,1465,US,0.98,288832.31
0,1466,Singapore,0.74,895734.34
0,1467,Russia,0.66,704199.92
0,1468,Sweden,0.46,810241.94
0,1469,US,0.88,487803.42
0,1470,Russia,0.33,785932.48
0,1471,UK,0.91,868309.86
0,1472,India,0.62,758945.61
0,1473,Singapore,0.6,373123.45
0,1474,Brazil,0.19,826610.15
0,1475,Russia,0.23,624121.17
0,1476,Brazil,0.58,429370.92
0,1477,UK,0.44,891923.83
0,1478,Canada,0.8,988604.5
0,1479,Sweden,0.38,627704.13
0,1480,Canada,0.1,478284.97
0,1481,Russia,0.93,897740.76
0,1482,Brazil,0.17,939064.24
0,1483,Singapore,0.66,671053.0
0,1484,SriLanka,0.79,829651.83
0,1485,Singapore,0.86,866239.2
0,1486,Australia,0.45,352561.54
0,1487,US,0.57,363529.08
0,1488,Singapore,0.89,858955.73
0,1489,Sweden,0.05,331650.52
0,1490,Russia,0.36,672686.39
0,1491,Sweden,0.16,483406.52
0,1492,UK,0.89,596793.6
0,1493,Singapore,0.25,799674.2
0,1494,UK,0.5,848205.67
0,1495,Russia,0.26,418627.75
0,1496,Singapore,0.1,119092.08
0,1497,US,0.25,746913.83
0,1498,Australia,0.8,775386.82
0,1499,Canada,0.39,452234.33
0,1500,UK,0.39,120285.45
0,1501,Australia,0.03,571524.21
0,1502,Canada,0.2,239572.47
0,1503,US,0.26,817246.31
0,1504,Brazil,0.44,161477.78
0,1505,India,0.31,547515.48
0,1506,Russia,0.54,662969.87
0,1507,UK,0.67,213007.77
0,1508,Sweden,0.04,402163.94
0,1509,UK,0.43,795912.34
0,1510,UK,0.48,538059.96
0,1511,Sweden,0.97,866625.05
0,1512,US,0.18,477466.52
0,1513,SriLanka,0.05,283980.25
0,1514,India,0.35,909550.11
0,1515,US,0.56,372595.8
0,1516,India,0.81,233959.99
0,1517,Russia,0.77,179238.58
0,1518,US,0.56,299154.98
0,1519,US,0.89,897720.57
0,1520,UK,0.22,186161.4
0,1521,Canada,0.27,452911.59
0,1522,UK,0.63,218912.29
0,1523,India,0.09,537869.62
0,1524,Singapore,0.84,905993.01
0,1525,Sweden,0.66,300947.03
0,1526,SriLanka,0.1,238961.39
0,1527,UK,0.45,271660.27
0,1528,Sweden,0.37,333652.02
0,1529,Canada,0.48,852328.49
0,1530,Brazil,0.31,884710.28
0,1531,US,0.95,959559.28
0,1532,Brazil,0.21,596266.73
0,1533,Brazil,0.79,753875.79
0,1534,Sweden,0.51,804921.3
0,1535,Australia,0.7,143878.22
0,1536,Singapore,0.59,892780.38
0,1537,US,0.02,856607.92
0,1538,India,0.32,914955.12
0,1539,Russia,0.39,701009.66
0,1540,Australia,0.84,852185.38
0,1541,Brazil,0.1,605369.2
0,1542,Australia,0.62,317548.16
0,1543,US,0.36,645524.41
0,1544,Australia,0.7,535795.04
0,1545,Canada,0.62,928967.75
0,1546,Singapore,0.63,442896.64
0,1547,Sweden,0.72,338526.86
0,1548,Singapore,0.22,808946.29
0,1549,Singapore,0.85,892929.31
0,1550,Brazil,0.79,661812.99
0,1551,Australia,0.23,783255.43
0,1552,UK,0.74,826023.68
0,1553,US,0.29,203780.76
0,1554,Brazil,0.71,710404.77
0,1555,Sweden,0.03,104243.43
0,1556,Sweden,0.53,763533.34
0,1557,India,0.9,420295.02
0,1558,Russia,0.49,855858.71
0,1559,US,0.17,997563.68
0,1560,Australia,0.49,851108.77
0,1561,Russia,0.64,520899.96
0,1562,Australia,0.34,695372.84
0,1563,Australia,0.31,946856.72
0,1564,Australia,0.18,170306.12
0,1565,SriLanka,0.63,522459.08
0,1566,Sweden,0.69,162620.36
0,1567,India,0.69,899199.91
0,1568,Russia,0.68,673829.27
0,1569,India,0.32,795528.36
0,1570,US,0.35,517579.65
0,1571,Singapore,0.06,366208.83
0,1572,Singapore,0.9,991073.98
0,1573,Singapore,0.72,476599.14
0,1574,US,0.62,762483.84
0,1575,Australia,0.94,107905.94
0,1576,US,0.89,469872.41
0,1577,Russia,0.69,361049.07
0,1578,Singapore,0.13,999312.61
0,1579,India,0.57,229443.35
0,1580,Australia,0.27,451626.86
0,1581,SriLanka,0.49,492170.6
0,1582,Sweden,0.76,502104.62
0,1583,Australia,0.05,503356.11
0,1584,India,0.32,766912.76
0,1585,Brazil,0.37,515418.63
0,1586,Brazil,0.2,789819.45
0,1587,SriLanka,0.37,307849.68
0,1588,SriLanka,0.12,948185.99
0,1589,Canada,0.83,579122.37
0,1590,Australia,0.02,787919.08
0,1591,Australia,0.63,643113.12
0,1592,Canada,0.52,928093.14
0,1593,India,0.14,831498.32
0,1594,Australia,0.66,426490.32
0,1595,Brazil,0.81,255271.92
0,1596,Australia,0.98,938894.72
0,1597,Australia,0.18,434741.09
0,1598,Singapore,0.09,765701.24
0,1599,Australia,0.65,886578.68
0,1600,US,0.09,710642.18
0,1601,SriLanka,0.7,946728.37
0,1602,UK,0.1,624171.38
0,1603,India,0.76,334961.61
0,1604,India,0.68,468254.31
0,1605,Canada,0.75,105647.4
0,1606,India,0.9,849730.86
0,1607,Canada,0.92,822202.05
0,1608,SriLanka,0.26,571078.44
